"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P2",28,FALSE,FALSE,FALSE,FALSE,5,0.356730920795772,0.356730920795772,0.00230736417008185,5,252.973,"(troot(x4*x9)*x6)*troot(x4*x9)","troot(1+((x4*x4)+(x4*x6)))","x7"
"P2","Mod3",FALSE,TRUE,FALSE,FALSE,8,0.726712126180124,0.692551186020554,0.0140476079817074,9,227.99,"x4","(x3*x4)*x8","x7*x4"
"P2",30,FALSE,FALSE,FALSE,FALSE,11,0.60221764501773,0.60221764501773,0.00325026601532745,11,224.127999999999,"troot(1+(x4*x4))","troot(1+(x4*x4))*x9","x4*x6"
"P2","Mod333",FALSE,FALSE,FALSE,FALSE,8,0.830387964837135,0.830387964837135,0.000930446449563839,8,228.172,"p0(x4)","x4","troot(x4)"
"P2",32,FALSE,FALSE,FALSE,FALSE,8,0.749219805992529,0.749219805992529,0.00507321973297597,8,228.290999999999,"x4*x9","x4","troot(x4*x4)"
"P2",33,FALSE,FALSE,FALSE,FALSE,8,0.852561107624302,0.852561107624302,0.688856391651475,8,242.893,"x4*x4","troot(x4*x4)","x7"
"P2","Mod5",FALSE,FALSE,FALSE,FALSE,5,0.344198996536827,0.344198996536827,0.00142017920088023,5,215.033,"troot(1+(x4*x4))*x6","troot(1+(x4*x4))","x5"
"P2","Mod11",FALSE,FALSE,FALSE,FALSE,13,0.568550964976125,0.568550964976125,0.00910686392744381,13,233.237,"troot(troot(x4))","(x4*x6)*p0(x4*x6)","troot(x4)"
"P3",1,FALSE,FALSE,FALSE,FALSE,11,0.647460800692794,0.647460800692794,0.0408580795648709,11,192.269,"troot(x4)","p0(x4)","troot(troot(x4)*x4)*p0(x4)"
"P3",2,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000917602389541569,4,219.451000000001,"troot(x4*x4)","(troot(x4)*troot(x4))*x6","x9"
"P3",4,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000917735806011832,4,201.508,"troot(x4*x4)*x6","troot(x4*x4)","x9"
"P3","Mod333",FALSE,FALSE,FALSE,FALSE,9,0.86831970174615,0.86831970174615,0.0296720017258404,9,180.364,"x4","x4*x4","x10*x4"
"P3",7,TRUE,FALSE,FALSE,FALSE,4,0.787894063107931,0.734867578884914,0.00101140765140727,5,197.137999999999,"troot(x6*x4)*troot(x4)","x6*x4","x4"
"P3",8,FALSE,FALSE,FALSE,FALSE,18,0.726876117831529,0.726876117831529,0.0170698562467218,18,193.412,"x4","x6","x5"
"P3",9,FALSE,FALSE,FALSE,FALSE,8,0.0944825033513685,0.0944825033513685,0.00295452970151174,8,263.817999999999,"troot(x4*x4)","x7","x8*((x8*x4)*x4)"
