"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S2",20,FALSE,FALSE,FALSE,TRUE,2,0.63309510938467,0.449643203366842,0.0464361196019225,0.081541744880586,-94.3406692127019,0.999775342130043,3,2759.439,"troot((x7*x4)*x4)","x2","x4",1,0.228082331978764,0.124626213610356
"S3",20,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389497273187559,0.0601659307140043,-96.7669448270558,0.999877689732964,2,2824.682,"troot(x4*x4)","x4*x2",NA,0.999663711978467,0.992472808548562,NA
"S4",20,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0340395707131649,0.044345449811099,-94.5244319535552,0.999933555388757,2,2793.866,"troot((x4*x6)*x4)","x2",NA,0.999999999999999,0.40472939241212,NA
"S5",20,FALSE,TRUE,FALSE,FALSE,4,0.322261403365217,0.15282684234235,0.0461345999292917,0.0817593211732903,-101.881380727833,0.999774141629866,5,2761.065,"troot(x9*(x4*x4))","x4*x3","x4",1,0.613129463063408,0.282671239651425
"S6",20,FALSE,FALSE,FALSE,TRUE,2,0.183114167484092,-0.225328209484025,0.0449802086464338,0.0762991672763963,-99.4705679276249,0.999803301416636,3,2108.852,"troot(x7)*troot(x4*x4)","x2","x3",0.999391065620132,0.253450191690267,0.118060530679347
"S1",21,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0390164224571523,0.0614762058618378,-96.7669448270558,0.999872304454321,2,2883.774,"x4*x2","troot(x4*x4)",NA,0.997938395591517,0.984918275059984,NA
"S2",21,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0438560630212537,0.0770028152304513,-94.3406692127019,0.999799656691044,2,2636.522,"troot(x4*(x7*x4))","x4",NA,0.999999998959038,0.161560924927743,NA
"S3",21,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0923626256736477,0.341208961356923,-99.5125191073179,0.99606628860899,3,2621.082,"x4","x4*x10","troot(x4)*x4",0.999999999999998,0.99998634535278,0.987605721800849
"S4",21,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0321597102895229,0.033038058132196,-94.5244319535552,0.999963120021273,1,2625.08,"troot(x6*(x4*x4))",NA,NA,1,NA,NA
"S5",21,FALSE,FALSE,FALSE,FALSE,4,0.720245756702868,0.720245756702868,0.0931938551965745,0.339514774714307,-99.5125191073178,0.99610525532294,4,2796.396,"x4","x4*x10","x4*troot(x4)",1,1,0.999992575777232
"S6",21,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0344987780194507,0.0444015418949717,-94.5244319535552,0.999933387192297,2,2023.883,"troot(x6*(x4*x4))","x2",NA,1,0.39781998363306,NA
"S1",22,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.033669951445611,0.0395732253815896,-96.7669448270558,0.999947086738352,3,2527.544,"x4*x2","troot(x4*x4)","x4",0.923937958172739,0.923937366463462,0.154323243628983
"S2",22,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0322774997107097,0.0332364473985922,-94.5244319535552,0.999962675772431,1,2807.277,"troot((x6*x4)*x4)",NA,NA,0.997959651442916,NA,NA
"S3",22,FALSE,FALSE,FALSE,FALSE,4,0.720245756702868,0.720245756702868,0.0930279990505071,0.341527993907185,-99.5125191073178,0.996058929079626,4,2678.812,"x4","x4*x10","x4*troot(x4)",0.999999985579351,0.999970956286332,0.999784302762629
"S5",22,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389618588840645,0.0601901148720353,-101.896843541979,0.999877591386099,2,2908.667,"x4*x2","troot(x4)*troot(x4)",NA,0.999999999547077,0.999999999547064,NA
"S6",22,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.036804395900537,0.05992352350011,-101.896843541979,0.999878673318303,3,2595.905,"troot(x4)*troot(x4)","x2*x4","x6",1,0.99999935581127,0.211721205670481
"S1",23,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0374305711321442,0.0512303759457372,-101.896843541979,0.999911321830124,2,2655.402,"troot(x4)*troot(x4)","x4*x2",NA,1,0.953898682271874,NA
"S2",23,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0445918074060899,0.0761468293170866,-94.3406692127019,0.999804086084368,1,2679.548,"troot((x4*x7)*x4)",NA,NA,0.998115527959034,NA,NA
"S3",23,FALSE,FALSE,FALSE,FALSE,5,0.406578713632249,0.406578713632249,0.0377157156962234,0.0598192390728804,-96.7669448270559,0.999879095238553,5,2659.187,"troot(x4*x4)","x4*x2","x6",1,0.981337862082565,0.200370712971189
"S4",23,FALSE,FALSE,FALSE,FALSE,3,0.371839007534399,0.371839007534399,0.0389873154346679,0.0612884300066911,-96.7669448270558,0.999873083341696,3,3010.547,"troot(x4*x4)","x4*x2","x2",0.999999999995109,0.999964716604941,0.16589176113372
"S5",23,TRUE,FALSE,FALSE,FALSE,3,0.463180467330559,0.284240623107412,0.0316742119192676,0.0329531877703744,-94.5244319535552,0.999963309257385,4,2653.976,"troot((x6*x4)*x4)","x6","x7",0.999934638309967,0.109470881882631,0.106482402332599
"S6",23,FALSE,FALSE,FALSE,FALSE,3,0.381478412441251,0.381478412441251,0.0388152443249942,0.0601207165173511,-96.7669448270558,0.999877873494188,3,2224.784,"troot(x4*x4)","x2*x4","x7",1,0.999999999999994,0.16659824440058
"S1",24,FALSE,FALSE,FALSE,FALSE,3,0.971004060181433,0.971004060181433,0.0460467465030562,0.123617638006923,-100.740462289754,0.999483675755556,3,2693.179,"x4*p0(x4)","x4","x4*p0(x10)",1,1,0.99944079217721
"S2",24,FALSE,FALSE,FALSE,TRUE,1,0.502210167435913,0.00442141345149907,0.0452989171850422,0.0794622284629664,-94.3406692127019,0.999786654681905,2,2820.544,"troot(x4*(x4*x7))","x10",NA,1,0.218849037135071,NA
"S3",24,FALSE,FALSE,FALSE,FALSE,3,0.371839007534399,0.371839007534399,0.040163362310964,0.0627268622422761,-101.896843541979,0.999867055993459,3,2686.355,"x4*x2","troot(x4)*troot(x4)","x2",0.99999999993382,0.999991460524473,0.181509714590773
"S4",24,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.0389895897458578,0.0602191777214022,-96.7669448270558,0.999877473147349,3,2817.202,"troot(x4*x4)","x2*x4","x4",0.986171128667256,0.981867874075162,0.106087337931093
"S6",24,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0322756718711139,0.0332626636945358,-94.5244319535552,0.999962616867886,1,2487.901,"troot(x4*(x4*x6))",NA,NA,1,NA,NA
"S1",25,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0930784580867685,0.341717731232137,-99.5125191073178,0.996054548905935,3,2625.316,"x4","x10*x4","troot(x4)*x4",1,0.999999999999821,0.999804122624199
"S2",25,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0321164864776198,0.032994592281457,-94.5244319535552,0.999963216998229,1,2781.34,"troot(x4*(x4*x6))",NA,NA,1,NA,NA
"S3",25,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0373134038041678,0.0498100643270264,-96.7669448270559,0.999916170699732,2,2649.527,"troot(x4*x4)","x2*x4",NA,1,0.949915202005164,NA
"S4",25,TRUE,FALSE,FALSE,FALSE,2,0.639125515186015,0.458688272779023,0.0313545574739713,0.0328113143476979,-94.5244319535552,0.999963624506749,3,2976.135,"troot(x4*(x6*x4))","x6","x4",1,0.122206377121397,0.101008769961785
"S5",25,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0387076613762723,0.0600298125721216,-96.7669448270558,0.99987824253131,2,2572.603,"troot(x4*x4)","x2*x4",NA,0.998028989455196,0.996639569999694,NA
"S6",25,FALSE,FALSE,FALSE,TRUE,2,0.639125155659457,0.458688272779023,0.0427114733995229,0.0756428435608712,-94.3406692127019,0.999806670855671,3,2380.659,"troot(x4*(x4*x7))","x4","x6",1,0.155052201921469,0.133655866777572
"S1",26,TRUE,FALSE,FALSE,TRUE,0,0.999999460710163,NA,0.0365303954863468,0.045248780499048,-94.3406692127019,0.999930820822547,2,2600.626,"troot(x4*(x4*x7))","troot(x4*(x4*x6))",NA,0.546007444918931,0.453992566267588,NA
"S2",26,FALSE,FALSE,FALSE,TRUE,2,0.665759877520625,0.498640355570775,0.0456441385339156,0.0793427153686403,-94.3406692127019,0.999787295952233,3,2860.379,"troot((x4*x7)*x4)","x10","x4",1,0.226565874532323,0.147168659660047
"S3",26,FALSE,FALSE,FALSE,FALSE,4,0.465279411963006,0.465279411963006,0.0367070701634162,0.0535214051358304,-100.723720798733,0.99990321308454,4,2448.946,"troot(x4*x4)","x8*x4","x4",1,0.999999999053038,0.716295604614134
"S4",26,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0388944342300054,0.0592930664535578,-96.7669448270558,0.999881212851149,2,2910.858,"troot(x4*x4)","x2*x4",NA,1,0.974173360855168,NA
"S5",26,FALSE,FALSE,FALSE,FALSE,4,0.58187243788255,0.58187243788255,0.0583299797103036,0.167031642351924,-99.877214903911,0.999057331188367,4,2840.9,"troot(x4*x4)","x4*x3","x4",1,0.665408584532736,0.344695527810344
"S6",26,FALSE,FALSE,FALSE,FALSE,5,0.672587776080866,0.672587776080866,0.0624022172460215,0.193408464516611,-99.877214903911,0.998736100360513,5,2535.696,"troot(x4*x4)","x3*x4","x4",0.980983027911304,0.759540653038487,0.356937458169023
"S1",27,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0930457854490633,0.341591498335254,-99.5125191073179,0.996057463321459,3,2928.443,"x4","x10*x4","x4*troot(x4)",0.999999999999996,0.999999999411901,0.999635452974131
"S2",27,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0314404576304647,0.0347734860688151,-94.5244319535552,0.999959143788006,2,2760.339,"troot(x4*(x4*x6))","x10",NA,1,0.383608184552091,NA
"S3",27,FALSE,FALSE,FALSE,FALSE,3,0.404503775670354,0.404503775670354,0.0387024369731944,0.0582180314295686,-96.7669448270559,0.999885481231708,3,2745.111,"troot(x4*x4)","x2*x4","x10",0.999999718447207,0.960453214877102,0.188537911938449
"S4",27,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0376806300390652,0.0515268276418295,-96.7669448270558,0.99991029256359,2,2984.746,"troot(x4*x4)","x2*x4",NA,1,0.960248598885453,NA
"S5",27,FALSE,FALSE,FALSE,FALSE,3,0.381478412441251,0.381478412441251,0.038238422583646,0.0587517031247717,-96.7669448270558,0.999883372072761,3,2624.48,"troot(x4*x4)","x2*x4","x7",0.999982338645085,0.983422950312013,0.143393678895124
"S6",27,FALSE,FALSE,FALSE,TRUE,1,0.462258084644161,-0.075482752132005,0.0432625210524474,0.0750557987080534,-94.3406692127019,0.999809659968165,2,2104.042,"troot(x4*(x4*x7))","x6",NA,1,0.164520133475859,NA
"S1",28,TRUE,FALSE,FALSE,FALSE,1,0.462258623933997,-0.075482752132005,0.0311282980177872,0.0330387214448331,-94.5244319535552,0.999963118540362,2,2651.669,"troot((x4*x6)*x4)","x6",NA,0.999999993784295,0.10004282934703,NA
"S2",28,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0367465054239984,0.06031035470427,-96.7669448270559,0.999877101834204,3,2722.561,"troot(x4*x4)","x2*x4","x6",1,0.997186822156082,0.230678504906143
"S3",28,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0933054610296083,0.34274284342971,-99.5125191073179,0.996030841639828,3,2745.88,"x4","x4*troot(x4)","x4*x10",0.999999999999743,0.99674522744644,0.989928002479028
"S4",28,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389871660471054,0.0612885644383621,-96.7669448270558,0.99987308278493,2,2809.726,"troot(x4*x4)","x2*x4",NA,0.999999715721495,0.999999715721284,NA
"S5",28,FALSE,FALSE,FALSE,FALSE,3,0.651563512936131,0.651563512936131,0.0365745692908508,0.052168764458177,-100.723720798733,0.999908043435365,3,2471.191,"troot(x4*x4)","x4*x8","x4",1,0.999619792371222,0.670733448191218
"S1",29,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0321157155120202,0.0329987075735527,-94.5244319535552,0.999963207822044,1,2549.149,"troot((x6*x4)*x4)",NA,NA,0.999999885015394,NA,NA
"S2",29,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0321164776267914,0.0329945675189068,-94.5244319535552,0.99996321705344,1,2605.438,"troot(x4*(x6*x4))",NA,NA,0.999999986554194,NA,NA
"S4",29,FALSE,FALSE,FALSE,TRUE,2,0.639125155659457,0.458688272779023,0.0442256041301336,0.0769241232660595,-94.3406692127019,0.999800065957974,3,2971.796,"troot(x4*(x4*x7))","x4","x6",1,0.131622263136558,0.10993392163953
"S5",29,FALSE,FALSE,FALSE,FALSE,6,0.641894483004773,0.641894483004773,0.15825426606451,0.642893362241936,-105.15064319247,0.986035045680926,6,2878.433,"x4","x4*x4","x4*x10",0.999975095774321,0.992988439521238,0.991366766623783
"S6",29,FALSE,FALSE,FALSE,FALSE,4,0.267238121297937,0.267238121297937,0.0367647661952127,0.0600578836913935,-96.7669448270559,0.999878128632319,4,2382.009,"troot(x4*x4)","x4*x2","x6",1,0.993366350083667,0.163851226001219
"S1",30,FALSE,FALSE,FALSE,FALSE,4,0.740221798098744,0.740221798098744,0.0947163995077436,0.343611360369986,-99.5125191073179,0.996010700306003,4,2645.541,"x4*troot(x4)","x4","x4*x10",1,1,0.999999998008547
"S2",30,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389872069480019,0.0612940994951565,-96.7669448270559,0.999873059859749,2,2758.133,"x4*x2","troot(x4*x4)",NA,1,0.999999999999896,NA
"S3",30,FALSE,FALSE,FALSE,FALSE,4,0.740221798098744,0.740221798098744,0.0947198581637104,0.343142737615468,-99.5125191073179,0.996021574229367,4,2644.605,"x4","x10*x4","troot(x4)*x4",1,1,0.99995359981471
"S4",30,FALSE,FALSE,FALSE,TRUE,2,0.665759877520625,0.498640355570775,0.0440782399811097,0.0766481064006079,-94.3406692127019,0.99980149817867,3,2942.416,"troot(x7*(x4*x4))","x10","x4",0.999999999441374,0.168955409815951,0.116345870896921
"S5",30,FALSE,FALSE,FALSE,FALSE,3,0.404503775670354,0.404503775670354,0.0389680822860949,0.0615702045105441,-96.7669448270559,0.999871913656445,3,2702.795,"troot(x4*x4)","x2*x4","x10",1,0.999875279364329,0.173335357468658
"S6",30,TRUE,FALSE,FALSE,FALSE,2,0.286620857210728,-0.0700687141839079,0.0309048977051594,0.0330978696788475,-94.5244319535552,0.999962986366608,3,2075.87,"troot(x6*(x4*x4))","x7","x6",1,0.114001905748054,0.109351170447064
"S1",31,FALSE,FALSE,FALSE,FALSE,4,0.534323633753451,0.534323633753451,0.0388763064427059,0.0600722919204507,-96.7669448270558,0.999878070150031,4,2698.337,"troot(x4*x4)","x4*x2","x7",0.999999962866806,0.969381296942427,0.161402587438265
"S2",31,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0447055181854904,0.0759156570975822,-94.3406692127019,0.999805273818853,1,2674.4,"troot(x4*(x4*x7))",NA,NA,0.999999934207138,NA,NA
"S3",31,FALSE,FALSE,FALSE,FALSE,3,0.381478412441251,0.381478412441251,0.0386509845931972,0.0599644817962924,-96.7669448270558,0.999878507405748,3,2723.93,"troot(x4*x4)","x4*x2","x7",1,0.985368244031267,0.152287351250432
"S4",31,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0435682082839678,0.0758637608701578,-94.3406692127019,0.999805539958947,2,2678.934,"troot((x7*x4)*x4)","x4",NA,1,0.135457949630558,NA
"S5",31,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.0388625782878221,0.0600429920933774,-96.7669448270559,0.999878189061835,3,2749.41,"troot(x4*x4)","x4*x2","x4",0.999842114821792,0.979231395914867,0.103523503862665
"S6",31,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389617841960997,0.0601923006643235,-96.7669448270558,0.999877582495448,2,2304.835,"troot(x4*x4)","x2*x4",NA,1,0.999999377211508,NA
"S4",32,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.0388385928472994,0.058832089439111,-96.7669448270559,0.999883052704895,3,2906.945,"troot(x4*x4)","x2*x4","x4",1,0.982607409415272,0.100633756680082
"S5",32,FALSE,FALSE,FALSE,FALSE,5,0.988103537540709,0.988103537540709,0.0457022307356216,0.0911581395823931,-100.720409257459,0.999719228810241,5,2623.377,"troot(x4*x4)","x4","x4*x9",0.999994805032588,0.999374371671173,0.839862507379332
"S6",32,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0930712980667208,0.341645837685468,-99.5125191073179,0.99605620888789,3,2166.818,"x4","x10*x4","x4*troot(x4)",1,0.999999999410585,0.999999976052129
"S5",33,FALSE,FALSE,FALSE,FALSE,9,0.568592669777013,0.568592669777013,0.0494238469105679,0.125885888253214,-102.146901329513,0.999464553932704,9,2722.563,"x4*p0(x4)","x4","x7*x4",0.99999999999335,0.995569399898975,0.404863508793073
